C:\Users\ImRadish\programming\python\intelligent-corridor\watchdog\monitored_folder\test.txt,2023-06-06 16:50:48.212457,test_ver
2023-06-06 16:50:48.212457,C:\Users\ImRadish\programming\python\intelligent-corridor\watchdog\monitored_folder\test.txt,test_ver
20230606T165048,C:\Users\ImRadish\programming\python\intelligent-corridor\watchdog\monitored_folder\test.txt,setting_file.json
